Time,EMGs.RTibialisA,EMGs.2,EMGs.3,EMGs.4,EMGs.5,EMGs.6,EMGs.7,EMGs.8,EMGs.9,EMGs.10,EMGs.11,EMGs.12,EMGs.13,EMGs.14,EMGs.15,EMGs.16
0.093,0.04763,0.0410437,0.0493939,0.053923,0.0282413,0.0670364,0.0616232,0.0599448,0.0598581,-0.00973602,-0.19362,0.0463046,0.0548102,0.0487009,0.0722009,0.0386243
0.094,0.0671613,0.0386023,0.0399335,0.0554489,0.036481,0.0746658,0.0622336,0.0614706,0.0656564,0.0567923,-0.0981,0.0557651,0.052674,0.0544992,0.0435144,0.0541882
0.095,0.0338971,0.0434851,0.0722821,0.0527023,0.0550967,0.0691727,0.0552145,0.0526205,0.0470407,0.0915823,-0.0526288,0.0527133,0.0599982,0.0648752,0.0734216,0.0584607
0.096,0.0662457,0.0382971,0.0628217,0.0551437,0.0554019,0.064595,0.043923,0.0562827,0.0467355,0.0677786,-0.00898865,0.0646152,0.0593878,0.0487009,0.0429041,0.0718884
0.097,0.090965,0.0660681,0.0551923,0.046904,0.057233,0.062764,0.0311057,0.0492636,0.0781686,0.0479422,-0.0272992,0.0353183,0.0654913,0.0584665,0.0905115,0.0535779
0.098,0.0711285,0.0645422,0.0472577,0.0481247,0.0837833,0.0652054,0.0372092,0.0602499,0.066572,0.0363455,0.00413391,0.0456943,0.00933899,0.0709787,0.0493127,0.0477795
0.099,0.070213,0.0630164,0.0402386,0.0704025,0.0975162,0.0667313,0.0375143,0.046517,0.0546701,0.0119315,0.025191,0.057291,0.0316168,0.0606027,0.030697,0.0514417
0.1,0.0604474,0.0547766,0.0518353,0.0301193,0.0758487,0.0783279,0.0414816,0.0571982,0.0482614,0.000945129,0.033736,0.0459995,0.0172736,0.0642648,0.0465662,0.0551038
0.101,0.0634991,0.0654578,0.056413,0.0548386,0.0666934,0.0728348,0.0527731,0.0642172,0.0528391,0.0162039,0.0273273,0.0353183,0.0438239,0.0825754,0.0755579,0.0480847
0.102,0.0616681,0.0447058,0.0542767,0.053923,0.0767642,0.0569656,0.052468,0.0596396,0.0522287,0.0311575,0.0410602,0.0411166,0.0560309,0.062739,0.0602991,0.0358777
0.103,0.054649,0.0434851,0.0677045,0.0749802,0.0154239,0.0706985,0.0494162,0.0462119,0.0653513,0.00582794,0.0410602,0.0466098,0.0630499,0.0609079,0.0609094,0.0465588
0.104,0.0561749,0.0489783,0.047868,0.0661301,0.0132877,0.0887039,0.0521628,0.0513998,0.0577219,0.0332938,0.0248859,0.0548496,0.0554205,0.0514474,0.0471765,0.0401501
0.105,0.0491559,0.0837683,0.046037,0.0661301,0.012067,0.0703934,0.0393454,0.0507895,0.0531442,0.0171194,0.0258014,0.0646152,0.0719,0.0615182,0.0490076,0.0477795
0.106,0.0360333,0.0840735,0.0466473,0.0719284,0.0425845,0.0652054,0.0689474,0.051705,0.0522287,0.00735382,0.0404498,0.057291,0.0746466,0.0596872,0.0483972,0.0483899
0.107,0.0583112,0.0834631,0.0426801,0.0423264,0.0355655,0.0841263,0.0549094,0.0437704,0.063215,0.0393973,0.0242755,0.0395908,0.0572516,0.0529733,0.0535852,0.0502209
0.108,0.0326764,0.0514197,0.0271161,0.0585007,0.0227481,0.0652054,0.0494162,0.0489584,0.0558908,0.0897513,0.0767657,0.0533237,0.0505377,0.0487009,0.0654871,0.0517468
0.109,0.0766217,0.0157141,0.0353558,0.0453781,0.0413638,0.0664261,0.0597922,0.0486533,0.0577219,0.0619803,0.103621,0.0472202,0.0557257,0.0294748,0.0621301,0.0581555
0.11,0.0555646,0.0392126,0.0420697,0.0435471,0.0309879,0.0780228,0.0628439,0.0706259,0.063215,0.0680838,0.0813434,0.0447787,0.0419928,0.0664011,0.0572473,0.0605969
0.111,0.0491559,0.0273108,0.061601,0.0340866,0.0529605,0.0511673,0.0582663,0.0480429,0.0610788,0.0921927,0.0776813,0.0432529,0.0541998,0.0270334,0.0529749,0.0633435
0.112,0.0570905,0.0495886,0.0329144,0.0490402,0.0395328,0.07314,0.0423972,0.051705,0.0537546,0.0833426,0.0764606,0.0545444,0.042298,0.0401559,0.0529749,0.0609021
0.113,0.0586163,0.05203,0.0426801,0.0551437,0.0660831,0.0536087,0.0634543,0.0535361,0.0543649,0.0216971,0.164351,0.0527133,0.0496222,0.0544992,0.0526697,0.0514417
0.114,0.052818,0.0462317,0.0435956,0.0722336,0.0599796,0.0703934,0.0628439,0.0565878,0.0543649,0.0284109,0.315718,0.0618686,0.0438239,0.0557199,0.0416833,0.0737195
0.115,0.0421368,0.0682043,0.0283368,0.0533127,0.0596744,0.0560501,0.0643698,0.0330893,0.0610788,0.0561819,0.333419,0.0597324,0.0374152,0.0615182,0.0508386,0.0587659
0.116,0.0586163,0.0416541,0.018266,0.0551437,0.0456363,0.0804642,0.0402609,0.0608603,0.073591,0.0613699,0.290999,0.0774326,0.0392462,0.0636545,0.0599939,0.0490002
0.117,0.0622784,0.0343298,0.0146039,0.0551437,0.0541812,0.0258377,0.064675,0.046517,0.0436838,0.0543509,0.2321,0.0517978,0.0358893,0.0496164,0.0538904,0.0660901
0.118,0.0418317,0.0447058,0.0344403,0.0569748,0.0505191,0.0618485,0.0607077,0.0571982,0.0622995,0.0824271,-0.00563171,0.0438632,0.00628723,0.0554147,0.0673181,0.0639539
0.119,0.0680768,0.0709509,0.0951703,0.0710129,0.0608951,0.0362137,0.0414816,0.0593344,0.0610788,0.13034,-0.203386,0.0575961,0.0187994,0.0572458,0.051449,0.0502209
0.12,0.0561749,0.0593542,0.0875409,0.048735,0.0492984,0.0725296,0.0399558,0.0501791,0.0516183,0.0924979,-0.13289,0.0493564,0.0529791,0.052363,0.0529749,0.0663953
0.121,0.052818,0.0852942,0.0506146,0.0655197,0.0486881,0.0694778,0.0839011,0.0474326,0.0409372,0.0415335,-0.0501874,0.0502719,0.0688483,0.0480905,0.0389368,0.0401501
0.122,0.0342023,0.110929,0.0704511,0.0563644,0.0587589,0.0566605,0.0375143,0.0462119,0.0555856,0.0345145,-0.0141766,0.0527133,0.0505377,0.0511423,0.0529749,0.0444226
0.123,0.032066,0.0648474,0.0487836,0.0499557,0.0706607,0.062764,0.0588766,0.0480429,0.0775583,-0.00424286,-0.00380066,0.0627841,0.0706793,0.0526682,0.0398523,0.052052
0.124,0.0235211,0.0160193,0.0585492,0.0588058,0.0645572,0.0508621,0.0494162,0.0544516,0.0503976,0.00186066,0.0114581,0.057291,0.100587,0.0520578,0.0368005,0.0618176
0.125,0.042442,0.024259,0.046037,0.0557541,0.0636417,0.0746658,0.038735,0.0547568,0.068403,0.00338654,0.0123737,0.0545444,0.118592,0.0462595,0.046261,0.0566296
0.126,0.0396954,0.0547766,-0.0156085,0.041716,0.0575381,0.0465897,0.0512473,0.0468222,0.0555856,0.0427542,0.0331256,0.0661411,0.0581671,0.0633493,0.0505334,0.0490002
0.127,0.0467145,-0.00259644,0.0420697,0.0368332,0.0679141,0.0557449,0.0588766,0.0590292,0.0546701,0.131866,0.107283,0.0615634,0.0548102,0.0438181,0.0319177,0.0529675
0.128,0.0570905,0.0419592,0.0951703,0.0301193,0.0392276,0.0514725,0.0591818,0.0510947,0.0598581,0.0369559,0.0886676,0.0563754,0.0624396,0.0465646,0.0352747,0.0560193
0.129,0.0552594,0.0529456,0.0866254,0.0560593,0.0584537,0.0703934,0.0417868,0.0495688,0.0638254,0.0915823,0.0932452,0.0517978,0.0593878,0.052363,0.046261,0.0514417
0.13,0.0616681,0.0682043,0.0664838,0.0450729,0.0367862,0.057576,0.0457541,0.0562827,0.0668771,0.0720511,0.0795123,0.0649204,0.0300909,0.0633493,0.0581628,0.0480847
0.131,0.0509869,0.0678992,0.0527509,0.0536179,0.0373965,0.0478104,0.0536887,0.051705,0.0619943,0.0784598,0.061507,0.0545444,0.0462653,0.0581613,0.061825,0.0505261
0.132,0.0699078,0.0749182,0.0292523,0.0594162,0.0480777,0.0658157,0.052468,0.044686,0.0738962,0.0796805,0.0364825,0.0594272,0.0886847,0.0544992,0.0517542,0.0441174
0.133,0.0537335,0.0440955,0.0139935,0.0673508,0.0514346,0.0713089,0.0311057,0.044686,0.0552805,0.0549612,0.0727985,0.0514926,0.0984503,0.0535837,0.0474817,0.0612073
0.134,0.0512921,0.0657629,0.0219281,0.069487,0.0428897,0.0603226,0.0427023,0.0452963,0.0488718,0.045806,0.0993488,0.0463046,0.0783087,0.0682321,0.0459558,0.0523572
0.135,0.052818,0.0526404,0.0579388,0.0713181,0.0459415,0.0624588,0.0442282,0.0483481,0.0522287,0.0570975,0.104842,0.0554599,0.052674,0.0508371,0.056637,0.0651746
0.136,0.0573956,0.0498938,0.0866254,0.0575851,0.0532657,0.059407,0.0619284,0.0535361,0.0680978,0.0433646,0.0703571,0.041727,0.0773932,0.0569406,0.0523645,0.0239758
0.137,0.0577008,0.0245642,0.0997479,0.0481247,0.0541812,0.0533035,0.0475851,0.0559775,0.0461252,0.0598441,0.0727985,0.0536288,0.0563361,0.0612131,0.0316125,0.0627332
0.138,0.0543439,0.0318884,0.0673993,0.0600265,0.039838,0.0658157,0.0485007,0.0520102,0.0552805,0.0531302,0.117049,0.0423373,0.0337531,0.0602975,0.0505334,0.0514417
0.139,0.0558698,0.0318884,0.0500043,0.0725388,0.0819522,0.0691727,0.0451437,0.0571982,0.0494821,0.0747977,0.137191,0.0359287,0.0374152,0.0563303,0.0560266,0.0782971
0.14,0.0567853,0.0407385,0.0585492,0.0700973,0.0904971,0.064595,0.0408713,0.0513998,0.0537546,0.0830374,0.105452,0.00907318,0.0490118,0.0538889,0.0465662,0.0532727
0.141,0.0534283,0.0511145,0.0417645,0.0588058,0.0636417,0.0691727,0.0607077,0.0495688,0.0470407,0.0934134,0.0721881,0.0167026,0.0175787,0.0667062,0.0456506,0.0627332
0.142,0.068382,0.0559973,0.0329144,0.0465988,0.0801212,0.067952,0.0503317,0.0559775,0.0571115,0.0442801,-0.0358441,0.0371494,0.00384583,0.069758,0.0444299,0.0630383
0.143,0.0558698,0.0846838,0.0335248,0.0585007,0.085004,0.0407913,0.0707785,0.0428549,0.063215,0.0213919,-0.0187543,0.0548496,-0.00439392,0.0456491,0.0493127,0.0630383
0.144,0.0616681,0.0538611,0.0469525,0.0499557,0.053876,0.0664261,0.0497214,0.0617758,0.0638254,0.0461111,0.0566241,0.0954379,0.0276495,0.0493112,0.0630457,0.0447278
0.145,0.0384747,0.0401282,-0.0446002,0.0432419,0.0343448,0.0633743,0.04728,0.0529257,0.0619943,0.0311575,0.0990436,0.12504,0.0245978,0.0599924,0.0487024,0.0602917
0.146,0.0500714,0.0736975,-0.129439,0.036528,0.0245792,0.090535,0.0692526,0.0535361,0.0482614,-0.0213327,0.0709674,0.119547,0.0908209,0.0429025,0.0569421,0.0508313
